acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,total_acc,total_gyro,roll_avg_acc_X,roll_avg_acc_Y,roll_avg_acc_Z,roll_avg_gyro_X,roll_avg_gyro_Y,roll_avg_gyro_Z,tlt_X,tlt_Y,Still_Time,fall
-4.895523775154925,1.9289261752162918,7.9370317849899505,-0.17224765621792684,0.06994052133136104,-0.038729874562568524,9.647575391942132,0.13077810086453592,-4.848917476691267,1.754162219677625,7.939034799628539,-0.06526739020839391,0.09643987061203689,0.011750613657579777,12.857643225683832,-32.3218534511512,5110.002989892076,1.0
-0.14037395036118905,-5.566694485366751,8.154570418301653,0.21021169801493028,0.1596340808014517,-0.12642442416559924,9.755669769969979,0.35374513243744293,-1.6428766964599164,-6.645784758717897,7.273013370192751,-0.011382080035383216,0.11504044659485377,-0.045649023865199104,-34.03004843160175,-1.0413074964043592,5109.938536464158,1.0
2.0269148014506304,1.8372813581214928,-10.025821881744248,-0.02772479829282469,0.01302701603030576,0.11048347047688989,10.467489331491192,0.0862556152486743,1.7355566389045827,1.407713880964808,-5.972785599108975,-0.673508456771658,-0.21460782534722783,-0.2690151577058999,169.95844047259783,168.87884796259453,7313.986670329004,1.0
1.9351892797369952,1.6696336969866923,-10.071140761775661,-0.038821269062933594,0.016825683019645,-0.0674665228695084,10.272085879279151,0.14780260289636737,1.5992937400400977,1.3767771799318655,-4.869930803713471,-0.6995560721202798,-0.3085838689742062,-0.4587161298687358,170.64679062950236,169.0275411764379,5110.02315784333,1.0
-8.3215949737629,1.7730226067913588,4.050828105575955,-0.6077990931118822,-1.3479143230807502,0.43219104971779737,9.453352163656039,1.4374632231051188,-8.989319123500659,-3.1519523373828076,-3.707354009535257,-1.0476413523036416,-1.1857689806555884,0.3212177075387666,25.028722833942894,-64.13599939653405,5109.971292861769,1.0
-11.303590524111753,0.12014654882952683,-6.531619930845727,0.3004543581293928,0.07293646124565042,-1.546992603891908,13.040960066269005,1.5193530256588943,-9.117493124683206,-3.957149359466748,-4.92750195408049,0.041728280771012274,0.10742237057385709,-0.1704408212585632,178.8964766615054,-120.24442820132974,7314.02584774338,1.0
1.5712493766339248,0.7980942706537971,-10.257871603787724,-0.120570967684079,-0.05156832038172197,-0.027289042685139125,10.362329700493286,0.1596562311474534,1.5896076218930864,0.6952715225504411,-10.056666824586346,-0.10826646960815957,0.03467105909920392,-0.09880059373327066,175.55033641306676,171.2594882328206,5109.969323208184,1.0
1.9614083062513825,1.7474069679613602,-10.062613250638359,-0.17202666328793748,0.08654729303694939,0.019843448804280225,10.420148473293501,0.12444438240962402,1.6730275530642682,1.4841843578494194,-5.880824911738778,-0.6976349316934956,-0.2669197474364441,-0.3332790247430329,170.00522650242442,168.8640807084317,7314.05914512402,1.0
2.004793471925088,1.7882438088575539,-10.160970236063772,-0.08302562065070698,0.018058335543568713,-0.07694945373152645,10.458999836489859,0.12073315142547099,1.6958253720090641,1.4867144730326385,-5.916863660687986,-0.6630940225567903,-0.15656545850601777,-0.3769843482420178,170.05204711966792,168.95870264203566,7313.979079449496,1.0
-0.21035353894827769,0.3331795963101758,6.696369864215429,1.0535753226612676,-1.227314873305579,0.4265502861572788,6.64883413799385,1.6271805471066907,-0.7060710966791867,-5.509845166855929,7.458371246367912,-0.532309631513942,-0.008088004334071738,0.02220325632398238,3.0092579535350708,-1.4181018487495904,7313.861386042055,1.0
-0.46207032213311244,-2.690543982801197,9.452196489716574,-0.6528718551439868,-2.5644537285974534,-0.004231846124080266,9.748542926778192,2.6863928665820556,-1.9473441261124367,-3.450442772254398,8.433411002357841,-0.17313613006254738,-0.6329540237625215,-0.2320647286349529,-15.979758023079102,-2.9896190067963215,7313.951698420349,1.0
-1.5959020240321073,0.8408506454425098,-10.481944136118178,-0.10874310458899408,-0.031045593252764292,-0.0981173587675049,10.604478395353894,0.1100372938091933,1.6011579624830732,0.6704740063519496,-10.009857093422486,-0.13711041540396496,0.026740890855269234,-0.08332174938028533,175.17491933042322,-171.29640630446713,7314.025783207628,1.0
1.6814111795738587,0.8372291387114414,-10.143297566252244,-0.11922273301462348,0.12507997656422895,-0.010998471581152459,10.38582236629307,0.10711616121141707,1.5695454723326698,0.7333402226377368,-10.110379974141846,-0.15891553788524415,-0.02912459358617316,0.035035891497960193,175.60285723058237,171.1607235138647,5109.96753909295,1.0
-13.590384627862237,-1.730130476116642,-4.492841546494191,0.4620357366831502,0.7144345959490604,0.030633090129305804,14.458093223599503,0.9009579929994606,-9.219041014948163,-3.520230118155773,-4.161372856286637,-0.007594924254767883,0.36248982407891905,-0.4455039160730896,-159.76986678628666,-108.39703632577867,5110.066352392296,1.0
-5.055010174411154,1.8096470839321186,7.908897575395219,-0.15265270849032514,0.0011111718524935404,-0.045029876863014046,9.564750517722555,0.11967527641097883,-4.963666973953448,1.7683357669171056,7.927595235556752,-0.09201196730046955,0.009698275323897564,-0.038643541138940904,12.878776083895215,-32.26038993806975,5110.05517964935,1.0
-9.600139862039422,-2.9427791174846916,-4.669335901918974,1.477795385248815,0.007124342887148574,-3.013944604335182,11.053817037014982,3.3734648510240945,-9.073455709062815,-4.230970866906196,-5.059383228580224,-0.2472456112038211,0.17137739017566092,0.579212017490607,-148.06740901886116,-115.85321041809027,5110.06909839476,1.0
-5.102878578733184,1.8122359055513135,7.996303657537141,0.0016743671437041002,-0.02969612129657185,-0.01538859164521484,9.630529085817477,0.13020082073137504,-4.848721561144641,1.7757974252392208,7.85148873718088,-0.1172074344126888,0.04973265837094918,0.029187933315849054,12.926320165787327,-32.36670473519597,5110.127512243736,1.0
-4.954727672832846,1.808586383026608,7.986031032124723,-0.1662912978774113,0.12292559270731805,0.07137905506260228,9.587292494656007,0.09312885657038551,-4.9264089355241385,1.8104433149122474,7.867113224515448,-0.0590469641178951,-0.013399601057199487,0.057763144674834684,12.489639428662722,-31.693872827289354,7314.1655873905065,1.0
-1.9424361549341607,-4.378990769043606,8.347034086861518,0.5540891463397766,0.8343247257027948,-1.2235890603535506,9.524210477615666,1.6355523815552322,-1.8586637962510242,-3.1489678708507864,8.606203080539018,-0.2873447349837669,-0.8580201820525126,0.08171147275914456,-28.09045606618944,-13.743377707894293,5110.032049169435,1.0
1.8988129109110792,1.615646572599906,-10.045383304452992,-0.13379519663129563,0.0017358526111632584,-0.009637260051112173,10.407055877978827,0.13133918434134753,1.6084891674609716,1.4783389813215968,-5.000932665848486,-0.8094767138667266,-0.32862226920359267,-0.44892968108574405,170.74948377227713,168.94431245567932,5109.933975461314,1.0
-0.15684577159329494,0.3421508743825061,6.638398153768781,1.0315787593886265,-1.2466493033155348,0.4056470099248925,6.799671848406646,1.640726278998764,-0.7637499816406282,-5.528733427999892,7.378386956194315,-0.4875905266734924,0.06422579513205802,0.10337407944307395,3.1060287305703724,-1.5011929186444946,7313.9616622409585,1.0
-4.850468656561749,1.7774598776042358,7.924606243730403,-0.12753558875886326,-0.0009768837810666987,0.018262079611719717,9.5352203617042,0.10726520448474199,-4.976094609286939,1.7577707482903484,7.880612813083236,-0.019951890775786144,0.07958708243995022,-0.08294668744030378,12.446265782181467,-31.74866473328489,7313.908752252297,1.0
-4.546383049211467,-7.01452535262927,-5.972329111033197,2.275398110200356,1.405171870398525,-0.29125951614473355,10.361277769480392,2.536266465798321,-8.868727726494999,-2.299305892717521,-2.12963582850358,-0.8338427400790474,-1.1151982892427035,0.3293766275920026,-130.2849232017033,-142.55173934846016,7313.997007521331,1.0
2.0591841032380405,1.8445203275105047,-10.11202502872474,-0.07730312810246126,0.01250111244003507,-0.02480551923952826,10.439745914676799,0.12806741304582417,1.7326674652144483,1.5125087126486119,-5.947257517591445,-0.6699431766989578,-0.2001049155637642,-0.41089097324587964,170.02553398493157,168.92549204853913,7314.048640899391,1.0
1.9451118493010473,1.60766677829299,-10.061603423284913,-0.11413498820987979,-0.039106698156918765,0.03860118601172413,10.300460169209439,0.06827539072654121,1.6654512805362702,1.4006948632436063,-4.805788295701045,-0.6633763288954874,-0.25878223032980086,-0.44033601612825257,170.71986245683743,169.04598010835957,5109.944303192294,1.0
-1.6103859747097433,0.8731155308273568,-10.388651925638085,-0.16758945871353848,0.07570994004262409,-0.20383103423032112,10.661641517725865,0.25278176391299717,1.5697383240634522,0.7469321661690421,-10.071241571916772,-0.11115944709538697,-0.061231690872267576,-0.014196460825690815,175.17496459152494,-171.35119503006712,7314.096046924422,1.0
-13.610254120431486,-1.655343438481331,-4.54440323457227,0.46450626569090986,0.6850965779733245,-0.09082930991606293,14.330701284898714,0.8361402527139334,-9.19588943567115,-3.5293466262661948,-4.163552411818745,-0.015986327672972374,0.28426647857207327,-0.39893726408676966,-159.937489226428,-108.43976050160637,5109.9819602111,1.0
1.7828418537701776,1.5604488899346598,-10.139962036411774,-0.08601060111311407,-0.06639822566192233,0.02409368834230524,10.29892463577801,0.06110823137369918,1.6760571594446312,1.3637531397244962,-4.77060739901063,-0.8780340457212423,-0.22333371101923194,-0.4421845002434025,170.63911152192344,169.09415238009194,5110.010217044726,1.0
-5.9475457032710874,-6.896995377181917,4.898581831328314,0.4491417495247667,0.3787820884027273,-0.10578531007590818,10.37638381403623,0.5159339378036059,-6.826824733439543,-4.587967541045228,3.5649612574350322,-0.21749992799943524,0.01986047307975332,0.2372690522159728,-54.887341731231494,-50.40757511649004,7314.017961668231,1.0
-1.907749228085028,-4.572697499164049,8.112965819857278,-0.02808058068270873,-0.3947318058240764,-0.31221760220660466,9.615825807249195,0.46698381696130453,-1.2733033657058481,-6.393989421166426,7.508632477663956,-0.009477059372345602,0.10361635461851015,-0.07870515402971567,-29.218678837095943,-13.382560797706606,7313.9651803467,1.0
-11.218303578186886,0.1751401275947139,-6.616727461732457,0.2695698807500824,0.13506910889583396,-1.4808302453188589,12.975579371672962,1.507688516391719,-9.126224649168554,-3.9025957841148236,-5.054483734436148,0.12331640882445695,0.1289160023512531,-0.01749964096373624,178.89161715398163,-120.24717806682773,7313.931143281698,1.0
-0.08511952185631591,-5.525384061708291,8.11639127694185,0.19939469009879346,0.17707354422971847,-0.06403842822543021,9.856856894463592,0.33087514108656274,-1.653925051524031,-6.6623264709629355,7.270904165110969,0.0632597283767455,0.2155965850305928,-0.12787412122094396,-34.16475221473633,-1.0313050093801532,5109.984196391995,1.0
1.932983662560927,1.5388797794600046,-10.088260839880201,-0.118615944473024,0.056094234356665974,0.04089983829685354,10.387748423685018,0.06197087894358318,1.613277646542352,1.3181853934743604,-4.992948924861428,-0.8070577557412034,-0.31370103571989316,-0.42952795339177324,170.6704001705441,168.99676415397488,5109.976629845423,1.0
-0.12285312806927723,-5.554920715241239,8.259010353523044,0.2916651756713817,0.17050260781450705,-0.16203465999064037,9.837030925342791,0.22456208508905415,-1.6259396851723635,-6.640953169081428,7.341968264411984,0.07424353214726911,0.08278932402360453,-0.10840495774147127,-34.10517752718428,-1.0401917855917453,5109.931391585373,1.0
-2.04861646092695,-4.354307281006074,8.270854808174189,0.5586884082027059,0.8894714000201184,-1.280699946698325,9.609255228780489,1.6476567877627235,-1.8510573093983749,-3.1601097975761303,8.513583022336553,-0.3355126482759232,-0.955012876355624,0.16527557779601149,-28.02024184917468,-13.556384957947733,5109.992156050521,1.0
-0.5866551414155818,-2.6982725885231535,9.413277319061214,-0.5886586869611933,-2.515667407327409,0.04980420646974075,9.838012110982516,2.5699904880381754,-1.9323822719183197,-3.418560068504735,8.466749101480808,-0.08485704603594106,-0.5221329180624468,-0.20814572405023066,-15.927559998662952,-3.052516930819883,7313.963938340379,1.0
-11.082063915564152,0.10614484770056293,-6.488417669343929,0.24029668316114738,0.16440746626909442,-1.5273542718874993,12.978820823873503,1.4325406369360574,-9.113139176944413,-3.8536036265110947,-5.008421299126431,0.06974015650669772,0.08540285307682449,-0.20828667860882974,178.8281715369425,-120.21651335905717,7314.038745749973,1.0
-9.64047709025371,-2.923439723640036,-4.7040786605455285,1.4702883146889203,-0.0626052717209911,-3.0067614880094347,11.086602043596876,3.3012275789312002,-9.106767912720368,-4.168717908035886,-5.101055399998504,-0.27627596963843626,0.13777104025844836,0.6078520203208309,-147.94608742806184,-115.84116139044444,5109.9614570893,1.0
-2.0419081762725755,-4.3695889299268735,8.226397701080566,0.5673754824674586,0.9428725667486415,-1.2291023754343215,9.456595385945075,1.5762198696664838,-1.9509408270482507,-3.049172934598516,8.633742907093467,-0.3044658562557963,-0.9847054441519656,0.048647820737420175,-27.99916598786051,-13.537045649837316,5109.948593852414,1.0
1.9858894098642221,1.7371130790852685,-10.136843886627906,-0.07783644466898057,0.03729204640671385,0.04469416426899916,10.51253794979508,0.09331875476684488,1.668019930606297,1.5348608019565124,-5.920716583411462,-0.6197004114638631,-0.15024614408770337,-0.3087030536311516,169.98876737507558,168.85274723610627,7314.014724519936,1.0
-0.08676822761805682,0.4758454732453039,6.6203951757497475,0.9536498737573968,-1.1391348258951164,0.2594401103998488,6.636968496414395,1.6506547186620615,-0.6355909499564272,-5.436950860028045,7.374716175173242,-0.5113967302558976,-0.08469547442571745,0.01733642654008503,2.995569833152896,-1.4833220992641567,7313.97730917647,1.0
-8.415556730777732,1.9027695704695835,3.966135164565488,-0.48172894516308995,-1.244714622317043,0.3236921294330946,9.525412789604623,1.377931909187341,-9.041134752644023,-3.1839829107208812,-3.8009875208245534,-1.0334453928324385,-1.2248921819148997,0.3025634293702443,25.110987558065116,-64.11926577527717,5109.943728643651,1.0
-2.0230164365374175,-4.4154893199918,8.274733577003193,0.5544454947243393,0.8117963402604534,-1.3378721644637992,9.53291110386066,1.6324634189174043,-1.8188742482588713,-3.1281637114930216,8.619028947738567,-0.24407764278218708,-0.9084940255756911,0.06265281152109081,-28.040887702578356,-13.463761674644987,5110.052107480737,1.0
-0.1968996916788845,-5.608780773517032,8.126894297987779,0.21319456771574943,0.13672747758497772,-0.07162809257317218,9.886042681119127,0.21669082202061068,-1.6738242975062467,-6.619790066908593,7.368424149003204,-0.13290609907794443,0.0874453787727154,-0.1334905268808098,-34.13433815465739,-1.0812874929472076,5110.046280517283,1.0
-1.6023359336458276,0.9207051788545032,-10.557331733017145,-0.0686608354013549,0.007692131496524764,-0.07766829278273006,10.732809190506908,0.2664990434114726,1.5318543596534933,0.724869631574226,-10.068320627181633,-0.07130188582848958,0.009072064757046416,-0.0004126508308493794,175.06944676534675,-171.33356537608876,7313.950080734528,1.0
-0.21310420670574953,-5.497573437124937,8.20509655417991,0.196052295750241,0.1365011875795781,-0.0991739137340954,9.824134611711727,0.21056549958549978,-1.6410030714001829,-6.6252170586004,7.304563221341633,-0.0534181846202567,0.22544341223643033,0.02732408011611323,-34.078499950183904,-1.0643349614105935,5110.00252675872,1.0
-9.594939198398176,-1.5295128249958134,-4.402656649573417,1.1439989147140412,0.4244805888810838,-1.050522508176799,10.717667874233884,1.614764246685913,-10.188547384358833,-3.161822141037895,-4.280703814417565,0.08756996335785311,0.3779994813478097,-0.3355892660846791,-160.09052552621307,-114.15487276105526,7313.9637239871145,1.0
-1.9576114816207777,-4.594363929105734,8.211087314216675,-0.07353594680459888,-0.35126469378163355,-0.3105346129353418,9.497813836523326,0.5485301370933762,-1.3253133967982569,-6.428451923207651,7.46239722111809,0.036148191279828164,0.21350637396797661,-0.19770493874289238,-29.24361530476146,-13.379690590019964,7314.049929040465,1.0
